year,sex,name,n,prop
1952,F,Kathleen,25771,0.01354746
1952,F,Carol,23991,0.01261173
1952,F,Donna,23715,0.01246665
1952,F,Sharon,23390,0.0122958
1952,F,Brenda,21447,0.01127439
1952,F,Diane,21065,0.01107358
1952,F,Pamela,20877,0.01097475
1952,F,Cynthia,19886,0.01045379
1952,F,Janet,17927,0.00942397
1952,F,Christine,17548,0.00922474
1952,F,Margaret,17097,0.00898765
1952,F,Elizabeth,16023,0.00842307
1952,F,Janice,14982,0.00787583
1952,F,Carolyn,14276,0.00750469
1952,F,Judith,14062,0.0073922
1952,F,Judy,13636,0.00716826
1952,F,Joyce,13125,0.00689963
1952,F,Shirley,12535,0.00658947
1952,F,Kathy,12373,0.00650431
1952,F,Rebecca,12228,0.00642809
1952,F,Cheryl,12199,0.00641284
1952,F,Betty,12133,0.00637815
1952,F,Denise,11654,0.00612635
1952,F,Catherine,11054,0.00581093
1952,F,Beverly,10550,0.00554599
1952,F,Gloria,10464,0.00550078
1952,F,Joan,10277,0.00540248
1952,F,Marilyn,9804,0.00515383
1952,F,Gail,9768,0.0051349
1952,F,Martha,9697,0.00509758
1952,F,Bonnie,9388,0.00493514
1952,F,Jane,9323,0.00490097
1952,F,Peggy,8991,0.00472644
1952,F,Connie,8758,0.00460396
1952,F,Ann,8652,0.00454824
1952,F,Dorothy,8614,0.00452826
1952,F,Paula,8566,0.00450303
1952,F,Kathryn,8503,0.00446991
1952,F,Virginia,8161,0.00429012
1952,F,Jean,7512,0.00394895
1952,F,Diana,7393,0.0038864
1952,F,Teresa,7291,0.00383278
1952,F,Laura,7187,0.00377811
1952,F,Wanda,7164,0.00376602
1952,F,Jo,7092,0.00372817
1952,F,Cathy,7012,0.00368611
1952,F,Ruth,6953,0.0036551
1952,F,Jacqueline,6940,0.00364826
1952,F,Katherine,6891,0.0036225
1952,F,Theresa,6811,0.00358045
1952,F,Vicki,6774,0.003561
1952,F,Rose,6553,0.00344482
1952,F,Helen,6469,0.00340066
1952,F,Sheila,6220,0.00326977
1952,F,Phyllis,6151,0.0032335
1952,F,Rita,6148,0.00323192
1952,F,Frances,6078,0.00319512
1952,F,Sherry,5954,0.00312993
1952,F,Alice,5914,0.00310891
1952,F,Ellen,5842,0.00307106
1952,F,Lynn,5816,0.00305739
1952,F,Maria,5696,0.00299431
1952,F,Elaine,5650,0.00297013
1952,F,Victoria,5604,0.00294594
1952,F,Marsha,5585,0.00293596
1952,F,Vickie,5484,0.00288286
1952,F,Darlene,5430,0.00285448
1952,F,Joanne,5356,0.00281557
1952,F,Anne,5257,0.00276353
1952,F,Marcia,5208,0.00273777
1952,F,Sally,5039,0.00264893
1952,F,Marie,4979,0.00261739
1952,F,Doris,4950,0.00260215
1952,F,Suzanne,4910,0.00258112
1952,F,Julie,4499,0.00236506
1952,F,Lois,4363,0.00229357
1952,F,Valerie,4263,0.002241
1952,F,Roberta,4227,0.00222208
1952,F,Charlotte,4206,0.00221104
1952,F,Evelyn,4155,0.00218423
1952,F,Anita,4134,0.00217319
1952,F,Constance,4118,0.00216478
1952,F,Sarah,4047,0.00212745
1952,F,Maureen,4039,0.00212325
1952,F,Rhonda,3961,0.00208224
1952,F,Dianne,3895,0.00204755
1952,F,Glenda,3881,0.00204019
1952,F,Jeanne,3828,0.00201233
1952,F,Sylvia,3789,0.00199182
1952,F,Eileen,3741,0.00196659
1952,M,James,87107,0.0441227
1952,M,Robert,86622,0.04387704
1952,M,John,83163,0.04212493
1952,M,Michael,79076,0.04005473
1952,M,David,71778,0.03635804
1952,M,William,63059,0.03194156
1952,M,Richard,58373,0.02956794
1952,M,Thomas,48655,0.02464544
1952,M,Charles,38875,0.01969153
1952,M,Gary,38777,0.01964189
1952,M,Steven,32048,0.01623342
1952,M,Joseph,28524,0.01444839
1952,M,Donald,28288,0.01432885
1952,M,Larry,28249,0.01430909
1952,M,Ronald,27809,0.01408622
1952,M,Kenneth,25917,0.01312786
1952,M,Mark,25682,0.01300882
1952,M,Dennis,24563,0.01244201
1952,M,Paul,24300,0.01230879
1952,M,Daniel,23426,0.01186608
1952,M,Stephen,23049,0.01167511
1952,M,George,19826,0.01004255
1952,M,Edward,19520,0.00988755
1952,M,Gregory,15207,0.00770287
1952,M,Bruce,14491,0.00734019
1952,M,Jerry,14448,0.00731841
1952,M,Timothy,14173,0.00717911
1952,M,Douglas,13685,0.00693193
1952,M,Terry,12443,0.00630281
1952,M,Roger,12136,0.0061473
1952,M,Jeffrey,12020,0.00608855
1952,M,Frank,11291,0.00571928
1952,M,Raymond,11243,0.00569497
1952,M,Anthony,11191,0.00566863
1952,M,Lawrence,10302,0.00521832
1952,M,Peter,9590,0.00485767
1952,M,Patrick,9178,0.00464897
1952,M,Wayne,9097,0.00460794
1952,M,Gerald,9035,0.00457654
1952,M,Danny,8826,0.00447067
1952,M,Randy,8660,0.00438659
1952,M,Alan,8306,0.00420728
1952,M,Kevin,7922,0.00401277
1952,M,Walter,7904,0.00400365
1952,M,Carl,7828,0.00396515
1952,M,Dale,7414,0.00375545
1952,M,Arthur,7238,0.0036663
1952,M,Willie,7195,0.00364452
1952,M,Keith,7175,0.00363439
1952,M,Henry,6975,0.00353308
1952,M,Harold,6963,0.003527
1952,M,Jack,6938,0.00351434
1952,M,Johnny,6779,0.0034338
1952,M,Scott,6543,0.00331426
1952,M,Roy,6529,0.00330716
1952,M,Ralph,6474,0.0032793
1952,M,Christopher,6298,0.00319015
1952,M,Stanley,6226,0.00315368
1952,M,Craig,6189,0.00313494
1952,M,Philip,6155,0.00311772
1952,M,Glenn,5946,0.00301185
1952,M,Randall,5896,0.00298653
1952,M,Joe,5889,0.00298298
1952,M,Brian,5742,0.00290852
1952,M,Billy,5710,0.00289231
1952,M,Albert,5659,0.00286648
1952,M,Samuel,5654,0.00286395
1952,M,Andrew,5575,0.00282393
1952,M,Barry,5511,0.00279151
1952,M,Russell,5349,0.00270945
1952,M,Jimmy,5317,0.00269324
1952,M,Eugene,5311,0.0026902
1952,M,Howard,5248,0.00265829
1952,M,Phillip,5002,0.00253369
1952,M,Harry,4996,0.00253065
1952,M,Frederick,4977,0.00252102
1952,M,Bobby,4962,0.00251342
1952,M,Allen,4959,0.0025119
1952,M,Louis,4921,0.00249266
1952,M,Martin,4733,0.00239743
1952,M,Ricky,4660,0.00236045
1952,M,Ronnie,4636,0.00234829
1952,M,Leonard,4619,0.00233968
1952,M,Rodney,4404,0.00223078
1952,M,Steve,4320,0.00218823
1952,M,Curtis,4175,0.00211478
1952,M,Ernest,4118,0.00208591
1952,M,Eric,3989,0.00202057
1952,M,Francis,3980,0.00201601
1952,M,Fred,3967,0.00200942
1952,M,Melvin,3923,0.00198714
1952,M,Lee,3651,0.00184936
1952,M,Eddie,3644,0.00184581
1952,M,Micheal,3618,0.00183264
1952,M,Marvin,3582,0.00181441
1952,M,Norman,3570,0.00180833
1952,M,Tommy,3514,0.00177996
1952,M,Earl,3459,0.0017521
1952,M,Clifford,3318,0.00168068
1952,M,Theodore,3265,0.00165384
1953,F,Mary,64372,0.03336895
1953,F,Linda,61275,0.03176353
1953,F,Deborah,52188,0.02705304
1953,F,Patricia,51013,0.02644395
1953,F,Susan,44285,0.02295631
1953,F,Barbara,38460,0.01993677
1953,F,Debra,36856,0.01910529
1953,F,Nancy,30606,0.01586544
1953,F,Karen,29853,0.0154751
1953,F,Pamela,25756,0.01335131
1953,F,Sandra,25494,0.0132155
1953,F,Cynthia,25133,0.01302836
1953,F,Donna,24227,0.01255871
1953,F,Kathleen,23728,0.01230004
1953,F,Sharon,23041,0.01194392
1953,F,Carol,22286,0.01155254
1953,F,Diane,21347,0.01106579
1953,F,Brenda,20132,0.01043596
1953,F,Janet,17768,0.00921052
1953,F,Margaret,16201,0.00839822
1953,F,Elizabeth,16092,0.00834172
1953,F,Janice,14615,0.00757608
1953,F,Kathy,13396,0.00694417
1953,F,Rebecca,12960,0.00671816
1953,F,Carolyn,12911,0.00669276
1953,F,Joyce,12794,0.00663211
1953,F,Judy,12728,0.0065979
1953,F,Cheryl,12266,0.00635841
1953,F,Shirley,12140,0.00629309
1953,F,Judith,11965,0.00620238
1953,F,Denise,11947,0.00619305
1953,F,Christine,11795,0.00611425
1953,F,Betty,11364,0.00589083
1953,F,Beverly,11233,0.00582293
1953,F,Catherine,10840,0.0056192
1953,F,Marilyn,10736,0.00556529
1953,F,Joan,9772,0.00506558
1953,F,Gloria,9679,0.00501737
1953,F,Gail,9581,0.00496657
1953,F,Paula,9553,0.00495205
1953,F,Martha,9260,0.00480017
1953,F,Teresa,8933,0.00463066
1953,F,Jane,8904,0.00461563
1953,F,Peggy,8760,0.00454098
1953,F,Bonnie,8609,0.00446271
1953,F,Ann,8576,0.0044456
1953,F,Connie,8573,0.00444404
1953,F,Kathryn,8321,0.00431341
1953,F,Dorothy,8154,0.00422684
1953,F,Theresa,7719,0.00400135
1953,F,Laura,7631,0.00395573
1953,F,Jean,7568,0.00392307
1953,F,Virginia,7546,0.00391167
1953,F,Jo,7516,0.00389612
1953,F,Diana,7441,0.00385724
1953,F,Cathy,7295,0.0037815600000000002
1953,F,Wanda,7202,0.00373335
1953,F,Jacqueline,7130,0.00369603
1953,F,Rose,7009,0.0036333
1953,F,Sheila,6958,0.00360687
1953,F,Vicki,6821,0.00353585
1953,F,Ruth,6577,0.00340936
1953,F,Katherine,6559,0.00340003
1953,F,Rita,6278,0.00325437
1953,F,Helen,6118,0.00317143
1953,F,Robin,6037,0.00312944
1953,F,Lynn,5997,0.00310871
1953,F,Maria,5982,0.00310093
1953,F,Phyllis,5963,0.00309108
1953,F,Sherry,5937,0.0030776
1953,F,Joanne,5883,0.00304961
1953,F,Frances,5783,0.00299777
1953,F,Alice,5740,0.00297548
1953,F,Julie,5664,0.00293609
1953,F,Darlene,5591,0.00289824
1953,F,Ellen,5536,0.00286973
1953,F,Elaine,5494,0.00284796
1953,F,Suzanne,5470,0.00283552
1953,F,Vickie,5293,0.00274377
1953,F,Anne,5256,0.00272459
1953,F,Sally,5181,0.00268571
1953,F,Victoria,5163,0.00267638
1953,F,Marsha,5131,0.00265979
1953,F,Marcia,5063,0.00262454
1953,F,Rhonda,5030,0.00260743
1953,F,Marie,4955,0.00256856
1953,F,Doris,4900,0.00254005
1953,F,Valerie,4587,0.00237779
1953,F,Anita,4405,0.00228345
1953,F,Roberta,4299,0.0022285
1953,F,Lois,4219,0.00218703
1953,F,Maureen,4109,0.00213001
1953,F,Sarah,4079,0.00211446
1953,F,Evelyn,4064,0.00210668
1953,F,Constance,4025,0.00208647
1953,F,Leslie,3905,0.00202426
1953,F,Jeanne,3853,0.00199731
1953,F,Anna,3837,0.00198901
1953,F,Cindy,3823,0.00198175
1953,F,Sylvia,3812,0.00197605
1953,M,Robert,86195,0.04307045
1953,M,James,86009,0.04297751
1953,M,Michael,84177,0.04206209
1953,M,John,80125,0.04003736
1953,M,David,76096,0.03802412
1953,M,William,61799,0.03088011
1953,M,Richard,58340,0.02915169
1953,M,Thomas,46971,0.02347076
1953,M,Charles,38401,0.01918845
1953,M,Gary,36938,0.01845741
1953,M,Steven,33703,0.01684092
1953,M,Mark,29319,0.0146503
1953,M,Joseph,29258,0.01461982
1953,M,Donald,28338,0.01416011
1953,M,Ronald,27704,0.01384331
1953,M,Kenneth,25503,0.0127435
1953,M,Paul,25491,0.0127375
1953,M,Larry,25204,0.01259409
1953,M,Dennis,23640,0.01181258
1953,M,Daniel,23490,0.01173763
1953,M,Stephen,21809,0.01089766
1953,M,George,19176,0.00958198
1953,M,Edward,18973,0.00948055
1953,M,Gregory,16149,0.00806943
1953,M,Jeffrey,15933,0.0079615
1953,M,Timothy,15176,0.00758324
1953,M,Douglas,14136,0.00706356
1953,M,Bruce,14032,0.0070116
1953,M,Jerry,13903,0.00694714
1953,M,Terry,13255,0.00662334
1953,M,Roger,13163,0.00657737
1953,M,Anthony,11694,0.00584333
1953,M,Frank,11160,0.0055765
1953,M,Raymond,11117,0.00555501
1953,M,Randy,10666,0.00532965
1953,M,Kevin,10008,0.00500086
1953,M,Lawrence,9847,0.00492041
1953,M,Peter,9730,0.00486195
1953,M,Patrick,9473,0.00473353
1953,M,Wayne,8903,0.00444871
1953,M,Danny,8622,0.00430829
1953,M,Gerald,8614,0.0043043
1953,M,Alan,8444,0.00421935
1953,M,Carl,7820,0.00390755
1953,M,Walter,7507,0.00375114
1953,M,Scott,7489,0.00374215
1953,M,Keith,7375,0.00368519
1953,M,Dale,7341,0.0036682
1953,M,Willie,7056,0.00352579
1953,M,Arthur,6996,0.0034958
1953,M,Ricky,6882,0.00343884
1953,M,Johnny,6707,0.0033514
1953,M,Brian,6661,0.00332841
1953,M,Henry,6660,0.00332791
1953,M,Roy,6651,0.00332341
1953,M,Harold,6582,0.00328893
1953,M,Jack,6538,0.00326695
1953,M,Rodney,6533,0.00326445
1953,M,Ralph,6513,0.00325446
1953,M,Craig,6460,0.00322797
1953,M,Stanley,6282,0.00313903
1953,M,Philip,6279,0.00313753
1953,M,Christopher,6066,0.0030311
1953,M,Randall,5966,0.00298113
1953,M,Billy,5847,0.00292167
1953,M,Joe,5802,0.00289918
1953,M,Glenn,5732,0.0028642
1953,M,Andrew,5623,0.00280974
1953,M,Albert,5436,0.00271629
1953,M,Samuel,5423,0.0027098
1953,M,Russell,5378,0.00268731
1953,M,Jimmy,5299,0.00264784
1953,M,Bobby,5181,0.00258887
1953,M,Barry,5177,0.00258688
1953,M,Eugene,5148,0.00257238
1953,M,Phillip,5100,0.0025484
1953,M,Howard,4984,0.00249044
1953,M,Louis,4984,0.00249044
1953,M,Ronnie,4961,0.00247894
1953,M,Frederick,4865,0.00243097
1953,M,Allen,4854,0.00242548
1953,M,Martin,4777,0.002387
1953,M,Harry,4572,0.00228457
1953,M,Steve,4529,0.00226308
1953,M,Leonard,4418,0.00220761
1953,M,Curtis,4354,0.00217563
1953,M,Ernest,4098,0.00204771
1953,M,Micheal,3984,0.00199075
1953,M,Eric,3933,0.00196527
1953,M,Francis,3870,0.00193379
1953,M,Melvin,3814,0.0019058
1953,M,Fred,3783,0.00189031
1953,M,Lee,3587,0.00179237
1953,M,Marvin,3558,0.00177788
1953,M,Tommy,3469,0.00173341
1953,M,Earl,3434,0.00171592
1953,M,Eddie,3414,0.00170593
1953,M,Norman,3371,0.00168444
1953,M,Jay,3237,0.00161748
1953,M,Rick,3175,0.0015865
1954,F,Mary,68005,0.03415897
1954,F,Linda,55381,0.02781792
1954,F,Deborah,54683,0.02746731
1954,F,Patricia,49144,0.02468507
1954,F,Susan,47158,0.0236875
1954,F,Debra,45886,0.02304857
1954,F,Barbara,36374,0.01827069
1954,F,Karen,32455,0.01630217
1954,F,Nancy,30264,0.01520163
1954,F,Cynthia,27617,0.01387204
1954,F,Donna,27429,0.01377761
1954,F,Pamela,27366,0.01374596
1954,F,Sandra,26061,0.01309046
1954,F,Kathleen,22460,0.01128168
1954,F,Carol,22249,0.01117569
1954,F,Sharon,22211,0.0111566
1954,F,Diane,22046,0.01107372
1954,F,Brenda,19600,0.0098451
1954,F,Janet,18466,0.00927549
1954,F,Elizabeth,16581,0.00832865
1954,F,Margaret,15225,0.00764753
1954,F,Cheryl,15011,0.00754004
1954,F,Kathy,14166,0.00711559
1954,F,Denise,13715,0.00688906
1954,F,Janice,13514,0.00678809
1954,F,Rebecca,13209,0.00663489
1954,F,Carolyn,12156,0.00610597
1954,F,Joyce,12090,0.00607282
1954,F,Judy,11635,0.00584427
1954,F,Judith,11196,0.00562376
1954,F,Beverly,11160,0.00560568
1954,F,Catherine,11081,0.005566
1954,F,Shirley,10911,0.0054806
1954,F,Teresa,10839,0.00544444
1954,F,Marilyn,10812,0.00543088
1954,F,Betty,10614,0.00533142
1954,F,Gail,9723,0.00488387
1954,F,Paula,9690,0.00486729
1954,F,Connie,9635,0.00483967
1954,F,Joan,9518,0.0047809
1954,F,Robin,9046,0.00454381
1954,F,Gloria,8914,0.00447751
1954,F,Christine,8787,0.00441372
1954,F,Ann,8754,0.00439714
1954,F,Laura,8715,0.00437755
1954,F,Martha,8594,0.00431677
1954,F,Theresa,8508,0.00427358
1954,F,Peggy,8454,0.00424645
1954,F,Jane,8349,0.00419371
1954,F,Vicki,8219,0.00412841
1954,F,Kathryn,8139,0.00408823
1954,F,Bonnie,8099,0.00406813
1954,F,Jo,8055,0.00404603
1954,F,Rose,8003,0.00401991
1954,F,Dorothy,7794,0.00391493
1954,F,Jean,7663,0.00384913
1954,F,Diana,7625,0.00383004
1954,F,Wanda,7448,0.00374114
1954,F,Cathy,7212,0.00362259
1954,F,Sheila,7199,0.00361606
1954,F,Virginia,7178,0.00360552
1954,F,Sherry,7122,0.00357739
1954,F,Lynn,6781,0.0034061
1954,F,Katherine,6737,0.003384
1954,F,Maria,6590,0.00331016
1954,F,Ruth,6567,0.00329861
1954,F,Rita,6541,0.00328555
1954,F,Jacqueline,6514,0.00327199
1954,F,Vickie,6368,0.00319865
1954,F,Julie,6279,0.00315395
1954,F,Rhonda,6100,0.00306403
1954,F,Helen,5944,0.00298568
1954,F,Lisa,5908,0.00296759
1954,F,Elaine,5824,0.0029254
1954,F,Phyllis,5762,0.00289426
1954,F,Darlene,5509,0.00276718
1954,F,Ellen,5454,0.00273955
1954,F,Joanne,5431,0.002728
1954,F,Marie,5312,0.00266822
1954,F,Anne,5299,0.00266169
1954,F,Alice,5267,0.00264562
1954,F,Suzanne,5234,0.00262904
1954,F,Frances,5158,0.00259087
1954,F,Sally,5077,0.00255018
1954,F,Victoria,4978,0.00250045
1954,F,Marsha,4964,0.00249342
1954,F,Valerie,4920,0.00247132
1954,F,Terry,4790,0.00240602
1954,F,Michele,4766,0.00239397
1954,F,Marcia,4745,0.00238342
1954,F,Cindy,4713,0.00236734
1954,F,Debbie,4672,0.00234675
1954,F,Doris,4455,0.00223775
1954,F,Michelle,4429,0.00222469
1954,F,Wendy,4417,0.00221866
1954,F,Anita,4408,0.00221414
1954,F,Maureen,4368,0.00219405
1954,F,Laurie,4287,0.00215336
1954,F,Leslie,4147,0.00208304
1954,F,Terri,4131,0.002075
1954,M,Michael,88514,0.04279319
1954,M,James,86288,0.04171701
1954,M,Robert,86288,0.04171701
1954,M,John,81166,0.03924071
1954,M,David,79532,0.03845073
1954,M,William,61420,0.02969426
1954,M,Richard,57026,0.02756993
1954,M,Thomas,47156,0.02279815
1954,M,Gary,37910,0.01832806
1954,M,Charles,37443,0.01810228
1954,M,Steven,36609,0.01769908
1954,M,Mark,36199,0.01750086
1954,M,Joseph,31201,0.01508451
1954,M,Donald,29268,0.01414998
1954,M,Ronald,27596,0.01334163
1954,M,Paul,26220,0.01267639
1954,M,Kenneth,26160,0.01264738
1954,M,Daniel,25263,0.01221371
1954,M,Larry,24605,0.01189559
1954,M,Stephen,21872,0.01057429
1954,M,Dennis,20752,0.01003281
1954,M,Edward,19514,0.00943429
1954,M,Jeffrey,19050,0.00920996
1954,M,George,18687,0.00903446
1954,M,Gregory,17611,0.00851426
1954,M,Timothy,17436,0.00842965
1954,M,Terry,15550,0.00751784
1954,M,Kevin,15322,0.00740761
1954,M,Douglas,14702,0.00710786
1954,M,Bruce,14140,0.00683616
1954,M,Jerry,13664,0.00660603
1954,M,Anthony,13128,0.00634689
1954,M,Randy,12624,0.00610323
1954,M,Roger,11709,0.00566086
1954,M,Raymond,11238,0.00543315
1954,M,Frank,10997,0.00531664
1954,M,Peter,10078,0.00487233
1954,M,Patrick,9920,0.00479595
1954,M,Lawrence,9601,0.00464172
1954,M,Scott,9451,0.0045692
1954,M,Wayne,9163,0.00442997
1954,M,Danny,9095,0.00439709
1954,M,Alan,8710,0.00421096
1954,M,Gerald,8541,0.00412925
1954,M,Keith,8359,0.00404126
1954,M,Ricky,8159,0.00394457
1954,M,Carl,8133,0.003932
1954,M,Brian,8078,0.00390541
1954,M,Walter,7479,0.00361582
1954,M,Dale,7445,0.00359938
1954,M,Craig,7183,0.00347271
1954,M,Arthur,6860,0.00331655
1954,M,Willie,6839,0.0033064
1954,M,Johnny,6603,0.0031923
1954,M,Randall,6540,0.00316184
1954,M,Roy,6502,0.00314347
1954,M,Jack,6469,0.00312752
1954,M,Stanley,6438,0.00311253
1954,M,Henry,6401,0.00309464
1954,M,Harold,6341,0.00306564
1954,M,Ralph,6299,0.00304533
1954,M,Philip,6276,0.00303421
1954,M,Glenn,6238,0.00301584
1954,M,Christopher,6074,0.00293655
1954,M,Billy,6035,0.0029177
1954,M,Rodney,5958,0.00288047
1954,M,Joe,5865,0.00283551
1954,M,Barry,5833,0.00282004
1954,M,Russell,5761,0.00278523
1954,M,Andrew,5649,0.00273108
1954,M,Samuel,5638,0.00272576
1954,M,Bobby,5502,0.00266001
1954,M,Albert,5437,0.00262859
1954,M,Jimmy,5338,0.00258072
1954,M,Phillip,5149,0.00248935
1954,M,Steve,5063,0.00244777
1954,M,Eugene,5027,0.00243037
1954,M,Ronnie,4981,0.00240813
1954,M,Martin,4966,0.00240087
1954,M,Howard,4928,0.0023825
1954,M,Louis,4845,0.00234238
1954,M,Allen,4828,0.00233416
1954,M,Frederick,4745,0.00229403
1954,M,Curtis,4596,0.00222199
1954,M,Leonard,4485,0.00216833
1954,M,Harry,4355,0.00210548
1954,M,Ernest,4199,0.00203006
1954,M,Micheal,4184,0.00202281
1954,M,Eric,4172,0.00201701
1954,M,Jeffery,3936,0.00190291
1954,M,Eddie,3765,0.00182024
1954,M,Melvin,3709,0.00179316
1954,M,Fred,3694,0.00178591
1954,M,Francis,3686,0.00178204
1954,M,Darrell,3641,0.00176029
1954,M,Lee,3563,0.00172258
1954,M,Marvin,3498,0.00169115
1954,M,Earl,3417,0.00165199
1954,M,Norman,3411,0.00164909
1954,M,Tommy,3406,0.00164667
1955,F,Mary,63162,0.03150705
1955,F,Deborah,52317,0.02609725
1955,F,Linda,51291,0.02558545
1955,F,Debra,50555,0.02521831
1955,F,Susan,47397,0.02364301
1955,F,Patricia,46221,0.02305639
1955,F,Barbara,33602,0.01676166
1955,F,Karen,33215,0.01656861
1955,F,Nancy,30016,0.01497286
1955,F,Donna,27943,0.01393879
1955,F,Cynthia,27185,0.01356067
1955,F,Pamela,26697,0.01331724
1955,F,Sandra,25110,0.0125256
1955,F,Diane,23295,0.01162023
1955,F,Sharon,22044,0.01099619
1955,F,Carol,22042,0.01099519
1955,F,Kathleen,22004,0.01097624
1955,F,Brenda,19124,0.00953961
1955,F,Cheryl,19103,0.00952914
1955,F,Janet,17914,0.00893603
1955,F,Elizabeth,16696,0.00832845
1955,F,Kathy,15326,0.00764506
1955,F,Denise,14559,0.00726246
1955,F,Margaret,14436,0.0072011
1955,F,Janice,13173,0.00657108
1955,F,Teresa,13125,0.00654713
1955,F,Rebecca,12396,0.00618349
1955,F,Catherine,11625,0.00579889
1955,F,Joyce,11275,0.0056243
1955,F,Carolyn,11173,0.00557342
1955,F,Judith,10430,0.00520279
1955,F,Judy,10372,0.00517386
1955,F,Robin,10217,0.00509654
1955,F,Beverly,9994,0.0049853
1955,F,Connie,9977,0.00497682
1955,F,Betty,9929,0.00495288
1955,F,Shirley,9750,0.00486359
1955,F,Theresa,9620,0.00479874
1955,F,Paula,9584,0.00478078
1955,F,Christine,9034,0.00450642
1955,F,Laura,9008,0.00449345
1955,F,Gail,8967,0.004473
1955,F,Ann,8912,0.00444557
1955,F,Cathy,8662,0.00432086
1955,F,Bonnie,8635,0.00430739
1955,F,Gloria,8560,0.00426998
1955,F,Joan,8554,0.00426699
1955,F,Lisa,8536,0.00425801
1955,F,Marilyn,8409,0.00419466
1955,F,Jane,8337,0.00415874
1955,F,Peggy,7984,0.00398265
1955,F,Vicki,7979,0.00398016
1955,F,Martha,7931,0.00395621
1955,F,Rose,7855,0.0039183
1955,F,Diana,7846,0.00391381
1955,F,Sherry,7764,0.00387291
1955,F,Jo,7665,0.00382353
1955,F,Sheila,7664,0.00382303
1955,F,Kathryn,7644,0.00381305
1955,F,Jean,7483,0.00373274
1955,F,Wanda,7416,0.00369932
1955,F,Lynn,7353,0.00366789
1955,F,Debbie,7248,0.00361551
1955,F,Katherine,7241,0.00361202
1955,F,Dorothy,7239,0.00361102
1955,F,Virginia,6855,0.00341947
1955,F,Julie,6785,0.00338456
1955,F,Vickie,6639,0.00331173
1955,F,Maria,6203,0.00309424
1955,F,Ruth,6183,0.00308426
1955,F,Rhonda,6166,0.00307578
1955,F,Rita,6092,0.00303887
1955,F,Jacqueline,6042,0.00301393
1955,F,Phyllis,5689,0.00283784
1955,F,Kim,5686,0.00283634
1955,F,Darlene,5643,0.00281489
1955,F,Elaine,5638,0.0028124
1955,F,Helen,5594,0.00279045
1955,F,Cindy,5589,0.00278796
1955,F,Valerie,5509,0.00274805
1955,F,Ellen,5474,0.00273059
1955,F,Victoria,5357,0.00267223
1955,F,Terry,5354,0.00267073
1955,F,Anne,5215,0.00260139
1955,F,Terri,5153,0.00257047
1955,F,Suzanne,5133,0.00256049
1955,F,Alice,5074,0.00253106
1955,F,Joanne,4987,0.00248766
1955,F,Lori,4975,0.00248168
1955,F,Laurie,4953,0.0024707
1955,F,Wendy,4950,0.0024692
1955,F,Marie,4923,0.00245574
1955,F,Michele,4764,0.00237642
1955,F,Anita,4722,0.00235547
1955,F,Sally,4688,0.00233851
1955,F,Frances,4640,0.00231457
1955,F,Michelle,4532,0.00226069
1955,F,Marcia,4411,0.00220034
1955,F,Leslie,4401,0.00219535
1955,F,Maureen,4337,0.00216342
1955,M,Michael,88335,0.04227376
1955,M,David,86251,0.04127644
1955,M,James,84157,0.04027433
1955,M,Robert,83719,0.04006472
1955,M,John,80056,0.03831175
1955,M,William,59955,0.02869218
1955,M,Richard,53545,0.0256246
1955,M,Thomas,45819,0.02192723
1955,M,Mark,42223,0.02020632
1955,M,Steven,37816,0.0180973
1955,M,Charles,35355,0.01691955
1955,M,Gary,34412,0.01646827
1955,M,Joseph,31604,0.01512447
1955,M,Donald,27715,0.01326334
1955,M,Kenneth,26744,0.01279866
1955,M,Paul,26678,0.01276707
1955,M,Daniel,26442,0.01265413
1955,M,Ronald,26163,0.01252061
1955,M,Larry,22820,0.01092078
1955,M,Jeffrey,22513,0.01077386
1955,M,Stephen,22133,0.01059201
1955,M,Timothy,20735,0.00992298
1955,M,Dennis,20407,0.00976601
1955,M,Gregory,19809,0.00947983
1955,M,Edward,19268,0.00922093
1955,M,George,18167,0.00869403
1955,M,Kevin,17156,0.00821021
1955,M,Terry,15580,0.00745599
1955,M,Douglas,15318,0.00733061
1955,M,Randy,14957,0.00715785
1955,M,Anthony,14172,0.00678218
1955,M,Bruce,14081,0.00673863
1955,M,Jerry,12979,0.00621125
1955,M,Frank,11104,0.00531395
1955,M,Peter,11004,0.00526609
1955,M,Raymond,10995,0.00526179
1955,M,Roger,10970,0.00524982
1955,M,Scott,10775,0.0051565
1955,M,Keith,10410,0.00498183
1955,M,Brian,10108,0.0048373
1955,M,Patrick,9868,0.0047224500000000004
1955,M,Lawrence,9137,0.00437262
1955,M,Alan,9028,0.00432046
1955,M,Wayne,8723,0.0041745
1955,M,Danny,8711,0.00416875
1955,M,Ricky,8326,0.00398451
1955,M,Carl,8292,0.00396823
1955,M,Gerald,8069,0.00386152
1955,M,Christopher,7905,0.00378303
1955,M,Craig,7436,0.00355859
1955,M,Walter,7300,0.0034935
1955,M,Dale,7168,0.00343033
1955,M,Randall,6684,0.00319871
1955,M,Willie,6630,0.00317287
1955,M,Johnny,6620,0.00316808
1955,M,Arthur,6572,0.00314511
1955,M,Russell,6533,0.00312644
1955,M,Roy,6326,0.00302738
1955,M,Glenn,6253,0.00299245
1955,M,Jack,6204,0.002969
1955,M,Henry,6201,0.00296756
1955,M,Philip,6159,0.00294746
